State County Code,Year,RH_DP
25005,2015,67.41883561643837
25009,2015,67.94237647305938
25011,2015,73.05114156712328
25013,2015,62.54485850136984
25015,2015,66.4472667834757
25021,2015,67.91846499452055
25025,2015,61.42380471698115
25027,2015,67.3875994232877
26005,2015,73.12383863636356
26081,2015,71.60575767397263
26099,2015,71.02733275890414
26153,2015,77.47629087123283
26163,2015,67.55576654733201
27137,2015,73.78788728774929
27163,2015,66.69699392328769
28049,2015,65.81126815342469
29021,2015,62.68496955479457
29037,2015,71.66497607123287
29039,2015,74.3937214493151
29047,2015,73.6203407917808
29071,2015,72.95982655776884
29077,2015,66.71180934366197
29095,2015,69.20727785322352
29099,2015,67.12054793150685
29183,2015,72.37084741106717
29189,2015,65.94551374999996
29510,2015,64.14636529589043
30031,2015,70.7328216028369
30049,2015,57.70201355342464
31055,2015,66.83230595890413
32003,2015,31.04037993720714
32031,2015,37.54021066573814
32033,2015,45.27446766301373
33011,2015,72.23154829940125
33015,2015,73.02212626027395
34003,2015,58.70662248219177
34013,2015,56.68285101785713
34021,2015,68.05728609589043
34041,2015,65.77005118181816
35001,2015,41.593201780821936
35015,2015,47.47896910429445
36005,2015,64.45842796478875
36013,2015,78.44767457260272
36041,2015,73.19610423398329
36043,2015,81.97331598351651
36055,2015,65.44285785479457
36059,2015,67.94363549041098
36067,2015,63.551080999999996
36081,2015,60.98240114705883
36101,2015,66.64330839775914
36119,2015,70.11047995867776
37067,2015,78.20370367973852
37081,2015,63.541666666666664
37105,2015,73.38084915934063
37119,2015,71.25683841373802
37123,2015,76.80407395342458
37173,2015,79.19983007671235
37183,2015,67.08239795999991
38007,2015,63.45900621296291
38013,2015,68.21936529041102
38017,2015,70.29844292857143
38093,2015,75.66104044657531
39035,2015,75.45226631196576
39061,2015,61.6614883241758
39135,2015,72.3840410821918
40001,2015,71.58174110989009
40015,2015,60.33177572897195
40017,2015,62.884901919444424
40021,2015,67.8315250821918
40031,2015,59.96128777410468
40037,2015,62.62454337534241
40071,2015,44.77411921810701
40081,2015,65.5544833830508
40087,2015,70.72180971508375
40097,2015,65.70550103641455
40101,2015,66.28827180821919
40109,2015,63.66950220188277
40115,2015,68.91944382111437
40135,2015,65.27156514520547
40143,2015,65.77953137377688
41013,2015,57.869853393939394
41017,2015,56.697306320442
41029,2015,73.57242130930935
41035,2015,60.31929226027396
41051,2015,72.03310170348834
41061,2015,61.14695760335202
41067,2015,67.38987679844958
42003,2015,65.29000491988953
42101,2015,60.55533490922398
44003,2015,79.66262818478262
44007,2015,68.77764350547946
45021,2015,68.67354171974524
45079,2015,55.76929477672957
46033,2015,53.87993314150943
46099,2015,70.70962479640721
47009,2015,76.66096176575341
47155,2015,77.97421174115449
47157,2015,72.24391953424659
48043,2015,48.33373828176799
48113,2015,56.670484035616454
48121,2015,59.005725165753454
48139,2015,61.109213247945185
48141,2015,38.59092572280569
48167,2015,69.57567860555551
48201,2015,66.07307366720036
48245,2015,70.22782855342469
48257,2015,62.724165097260276
48349,2015,60.516336383561665
48439,2015,58.069063200684916
49003,2015,50.41991258990539
49005,2015,53.23899849589042
49007,2015,44.77650290136983
49011,2015,49.46761517808223
49013,2015,54.45917972054788
49017,2015,43.86223054395606
49035,2015,49.929078698356825
49037,2015,44.764371673972605
49045,2015,49.263824032679786
49047,2015,53.020687042653975
49049,2015,58.1997123972603
49053,2015,35.95562056438355
49057,2015,54.66472310130715
50003,2015,70.89879346575337
50007,2015,60.282504430924135
50021,2015,70.14364820114939
51113,2015,75.84369540821916
53009,2015,86.57371358011048
53033,2015,78.21950792592594
53057,2015,73.28361027160496
55003,2015,71.16615074794521
55027,2015,67.4013232541437
55041,2015,73.90433720771522
56003,2015,56.85960742524914
56005,2015,59.153698123723494
56007,2015,56.052371727146856
56009,2015,59.081383355084775
56013,2015,59.271967488474246
56015,2015,57.90738562295083
56019,2015,57.88187604432128
56021,2015,57.17534246027399
56023,2015,57.45000845454549
56025,2015,51.54612171191138
56033,2015,61.89803321095884
56035,2015,60.66213992493147
56037,2015,57.361843808688505
56039,2015,68.50538180857146
56041,2015,55.86475349589047
56045,2015,56.921020821826374
72021,2015,48.43493340000001
