State County Code,Year,AQI
55041,2016,34.35492957746479
55043,2016,30.341637010676155
55055,2016,42.04477611940298
55059,2016,42.30386740331492
55061,2016,41.58510638297872
55063,2016,32.9943661971831
55071,2016,42.02127659574468
55073,2016,37.161458333333336
55079,2016,44.377049180327866
55085,2016,15.844262295081966
55087,2016,34.97994269340974
55089,2016,37.352112676056336
55101,2016,47.39593908629442
55105,2016,42.75401069518717
55111,2016,33.256830601092894
55117,2016,45.47290640394089
55119,2016,35.05833333333333
55125,2016,32.75121951219512
55127,2016,42.02127659574468
55133,2016,40.208333333333336
56001,2016,47.62021857923497
56003,2016,37.254416961130744
56005,2016,45.47540983606557
56007,2016,42.013661202185794
56009,2016,42.40983606557377
56013,2016,45.31693989071038
56015,2016,42.26912181303116
56021,2016,43.99180327868852
56023,2016,15.96174863387978
56025,2016,41.71857923497268
56029,2016,15.454545454545455
56031,2016,20.614035087719298
56033,2016,37.18852459016394
56035,2016,46.868852459016395
56037,2016,45.58196721311475
56039,2016,42.26229508196721
56041,2016,41.778688524590166
56045,2016,41.450819672131146
72001,2016,24.257731958762886
72021,2016,26.393129770992367
72025,2016,32.0
72033,2016,25.44535519125683
72053,2016,25.454545454545453
72057,2016,25.725490196078432
72059,2016,25.89189189189189
72061,2016,20.184065934065934
72077,2016,18.221153846153847
72113,2016,26.25
72123,2016,2.891089108910891
72127,2016,15.506451612903225
78020,2016,24.333333333333332
80002,2016,73.4963768115942
