State County Code,Year,ALAND,AWATER,INTPTLAT,INTPTLONG
21165,2016,527282799,6085060,37.950665,-83.597515
21167,2016,644472908,11601324,37.812085,-84.879694
21169,2016,750178423,3999881,36.992515,-85.633598
21171,2016,853073337,6949352,36.714077,-85.713508
21173,2016,511177442,3859635,38.038138,-83.912337
21175,2016,987115107,6889992,37.922940,-83.258944
21177,2016,1209734539,31906703,37.213816,-87.134092
21179,2016,1081354528,16997332,37.803188,-85.465955
21181,2016,505485470,4305022,38.337132,-84.025554
21183,2016,1521032970,23187647,37.477859,-86.844871
21185,2016,484931825,23831365,38.400127,-85.456152
21187,2016,909365594,8129651,38.499394,-84.841590
21189,2016,511282948,2285945,37.423614,-83.691628
21191,2016,717839313,12325351,38.696284,-84.351944
21193,2016,879750125,7603771,37.241282,-83.217772
21195,2016,2037853572,4756854,37.486031,-82.410913
21197,2016,463555578,2957593,37.800629,-83.820015
21199,2016,1705274602,48546594,37.108312,-84.579986
21201,2016,258774035,484952,38.513473,-84.064230
21203,2016,819848737,4016362,37.361050,-84.314368
21205,2016,724726297,16698632,38.204250,-83.428070
21207,2016,656969513,75674970,36.990605,-85.054874
21209,2016,729781723,9487300,38.289882,-84.579376
21211,2016,983256960,15627991,38.239028,-85.228266
21213,2016,606584091,5857356,36.740947,-86.581746
21215,2016,483493837,12896776,38.024903,-85.316765
21217,2016,689809404,27162478,37.366184,-85.327836
21219,2016,969942076,6629425,36.840338,-87.183642
21221,2016,1143307645,103330290,36.807681,-87.858652
21223,2016,392766219,11833390,38.620040,-85.351208
21225,2016,887974689,53167465,37.658029,-87.951650
21227,2016,1402743750,15441365,36.995634,-86.423579
21229,2016,769931069,10176683,37.754209,-85.175416
21231,2016,1186687833,67286710,36.802011,-84.830440
21233,2016,859730022,9613041,37.519460,-87.684790
21235,2016,1133976324,18875138,36.758024,-84.144648
21237,2016,575419340,1505210,37.743774,-83.495068
21239,2016,489064244,8307143,38.043103,-84.748863
22001,2016,1696777754,6021519,30.291497,-92.411037
22003,2016,1973083800,10634064,30.652744,-92.819605
22005,2016,751029431,33194722,30.206444,-90.912502
22007,2016,877133400,66996288,29.898853,-91.052465
22009,2016,2155855604,86365500,31.088503,-91.983275
22011,2016,2997502171,21999001,30.645018,-93.340253
22013,2016,2101207370,27945994,32.340952,-93.041151
22015,2016,2176181488,70514387,32.695851,-93.616132
22017,2016,2275355490,150398853,32.577195,-93.882423
22019,2016,2756538200,77608623,30.229559,-93.358015
22021,2016,1371203830,29277303,32.101219,-92.114231
22023,2016,3327836871,1688122644,29.871812,-93.164948
22025,2016,1833782911,81308667,31.666517,-91.846703
22027,2016,1955125391,32473222,32.827043,-92.989767
22029,2016,1805172274,130329995,31.469805,-91.626314
22031,2016,2269878444,47049426,32.059248,-93.740797
22033,2016,1179346044,38556769,30.543930,-91.093131
22035,2016,1089619193,56273972,32.730170,-91.234141
22037,2016,1174307241,6151756,30.839784,-91.043434
22039,2016,1715552082,44665790,30.720693,-92.404086
22041,2016,1617667694,28107882,32.139076,-91.672371
22043,2016,1665429795,56013947,31.597787,-92.561716
22045,2016,1486941064,1182115493,29.606013,-91.842706
22047,2016,1602243611,88655982,30.270628,-91.365848
22049,2016,1474195902,28714912,32.304290,-92.561700
22051,2016,765682137,897184724,29.503300,-90.036231
22053,2016,1687025362,18718206,30.269529,-92.816221
22055,2016,696045240,1204114,30.206507,-92.064170
22057,2016,2766953347,1037594367,29.491992,-90.394849
22059,2016,1617924843,97664776,31.680083,-92.161596
22061,2016,1221806136,1897709,32.601823,-92.662303
22063,2016,1678750673,112119167,30.440419,-90.727474
22065,2016,1617282478,68539547,32.341375,-91.242023
22067,2016,2058870205,28878805,32.820008,-91.800399
22069,2016,3243341073,121033890,31.732551,-93.082611
22071,2016,438799508,467299606,30.053420,-89.934502
22073,2016,1580943091,55283099,32.477664,-92.154848
22075,2016,2021056000,4628015820,29.402337,-89.298489
22077,2016,1443519879,86418272,30.708319,-91.604621
22079,2016,3413632352,113043381,31.193204,-92.535953
22081,2016,1007739206,34327512,32.101213,-93.349050
22083,2016,1448537069,13551678,32.413158,-91.748353
22085,2016,2244636627,375317817,31.560402,-93.559579
22087,2016,977743048,4604211012,29.918110,-89.263494
22089,2016,719296011,308712052,29.905722,-90.357855
22091,2016,1057772583,2796210,30.822539,-90.708307
22093,2016,625582188,42168610,30.024777,-90.793956
22095,2016,555050557,506474565,30.147307,-90.485674
22097,2016,2392904508,39047412,30.583441,-91.989274
22099,2016,1910535372,204161447,30.121433,-91.611481
22101,2016,1438845622,1460445312,29.629349,-91.463804
22103,2016,2190305863,647228592,30.410022,-89.951962
22105,2016,2049488094,136678798,30.621580,-90.406633
22107,2016,1561204507,99471076,32.001489,-91.342576
22109,2016,3190255110,2202157453,29.334130,-90.843674
22111,2016,2271359848,73624039,32.829349,-92.375650
22113,2016,3038599776,955342197,29.789722,-92.291568
22115,2016,3439275960,35153783,31.110563,-93.181520
22117,2016,1734071719,16460917,30.852144,-90.046253
22119,2016,1536282651,56145063,32.732152,-93.339825
22121,2016,498293891,29602238,30.464052,-91.309808
22123,2016,931478638,2386193,32.792480,-91.451998
22125,2016,1044342243,58999603,30.872701,-91.421008
22127,2016,2460711982,17448075,31.941187,-92.641269
23001,2016,1211937419,75599699,44.167681,-70.207435
23003,2016,17278038268,405253178,46.727082,-68.649426
23005,2016,2164390945,988820985,43.808348,-70.330375
23007,2016,4395190336,121369620,44.973012,-70.444727
23009,2016,4110284947,1963056832,44.564906,-68.370703
23011,2016,2246806176,216724439,44.417012,-69.765764
23013,2016,945693972,2017106979,44.042045,-69.038514
23015,2016,1180626214,631362207,43.994263,-69.514038
23017,2016,5379068422,256039475,44.494500,-70.734421
23019,2016,8798667306,414015520,45.409279,-68.666598
23021,2016,10258683458,1080382095,45.917685,-69.104536
23023,2016,657803473,300569614,43.916645,-69.844326
23025,2016,10164092046,437895944,45.507482,-69.976040
23027,2016,1890504131,318127014,44.505834,-69.138952
23029,2016,6637326623,1800003685,44.967009,-67.609354
23031,2016,2566108149,722427909,43.426019,-70.668425
24001,2016,1098571612,14940658,39.612313,-78.703104
24003,2016,1074553083,447833714,38.993579,-76.560480
24005,2016,1549750698,215989606,39.443167,-76.616569
24009,2016,552178304,341560888,38.522611,-76.529493
24011,2016,827350236,16777064,38.871531,-75.831662
24013,2016,1159279521,13185871,39.563301,-77.015368
24015,2016,896852795,185340903,39.562354,-75.941585
24017,2016,1185656914,479539650,38.472853,-77.015427
24019,2016,1400542033,1145384766,38.429196,-76.047433
24021,2016,1710554389,18041931,39.470429,-77.397624
24023,2016,1676036320,22315761,39.547299,-79.274619
24025,2016,1132089349,231910741,39.537429,-76.299789
24027,2016,649942723,6345542,39.252264,-76.924406
24029,2016,717510794,353307933,39.241279,-76.125987
24031,2016,1276884959,35995064,39.137381,-77.203063
24033,2016,1250258133,41721659,38.825880,-76.847272
24035,2016,962645492,360048470,39.040693,-76.082405
24037,2016,925665243,1053737256,38.220289,-76.530384
24039,2016,828090979,752714478,38.074450,-75.853323
24041,2016,695519249,539405840,38.748352,-76.178480
24043,2016,1185609336,24803917,39.603621,-77.814671
24045,2016,969736590,66797770,38.367375,-75.632089
24047,2016,1212832596,586845178,38.222133,-75.309931
24510,2016,209643557,28767622,39.300032,-76.610476
25001,2016,1020989893,2360346064,41.799014,-70.211880
25003,2016,2400678867,50642922,42.375314,-73.213948
25005,2016,1432482514,357547961,41.746863,-71.090509
25007,2016,267455938,1004128585,41.380970,-70.701499
25009,2016,1275359633,870400284,42.642711,-70.865107
25011,2016,1810952650,65556538,42.584504,-72.591792
25013,2016,1598136446,44413460,42.136198,-72.635648
25015,2016,1365512869,46539285,42.339459,-72.663694
25017,2016,2117856970,75792724,42.481711,-71.394917
25019,2016,119431671,667032059,41.305878,-70.141910
25021,2016,1025875907,124960223,42.171750,-71.181115
25023,2016,1706313612,1125287797,41.987196,-70.741942
25025,2016,150865086,160470296,42.331960,-71.020173
25027,2016,3912530796,177502550,42.311693,-71.940282
26001,2016,1747141585,2890419325,44.682535,-82.834080
26003,2016,2370036407,10703535571,47.080077,-86.564108
26005,2016,2137349551,2610845118,42.595787,-86.634745
26007,2016,1481125303,2908714548,44.894954,-83.426574
26009,2016,1232064099,326512927,45.005455,-85.175639
26011,2016,940660641,822319329,44.036833,-83.740675
26013,2016,2326506042,441604306,46.695859,-88.361810
26015,2016,1432507987,62021607,42.582811,-85.314550
26017,2016,1145557693,487990590,43.699711,-83.978701
26019,2016,828029228,1398237386,44.648621,-86.494317
26021,2016,1470467019,2625526479,41.792639,-86.741822
26023,2016,1311513992,34440013,41.918455,-85.066885
26025,2016,1829249870,31275675,42.242990,-85.012385
26027,2016,1269354633,47180822,41.916966,-86.000257
26029,2016,1078324745,2522960018,45.513164,-85.450392
26031,2016,1852528263,440607039,45.476120,-84.495271
26033,2016,4036315424,2952479423,46.321819,-84.520630
26035,2016,1461621715,28500716,43.991137,-84.838325
26037,2016,1466991661,21105919,42.950455,-84.591695
26039,2016,1440763922,18025856,44.680208,-84.611132
26041,2016,3033119057,2124391646,45.805229,-86.901938
26043,2016,1972018818,40533053,46.012823,-87.866119
26045,2016,1489703574,11020019,42.589614,-84.846524
26047,2016,1210886743,1073475707,45.590094,-84.986822
26049,2016,1649729500,32693085,43.021077,-83.706372
26051,2016,1299615518,36636103,43.989750,-84.389816
26053,2016,2853813312,969951123,46.488054,-89.788314
26055,2016,1202643276,354756753,44.718688,-85.553848
26057,2016,1472309904,8154670,43.292326,-84.604690
26059,2016,1549199574,22938608,41.864475,-84.642409
26061,2016,2613513997,1275354815,46.998431,-88.651908
26063,2016,2165436311,3368857517,43.907616,-82.857045
26065,2016,1440346359,11891440,42.603534,-84.373811
26067,2016,1479671935,22641047,42.944650,-85.073766
26069,2016,1422205035,3473020950,44.329482,-82.849447
26071,2016,3020278450,116739058,46.170254,-88.540526
26073,2016,1483226454,12959626,43.645233,-84.839424
26075,2016,1817308326,56538564,42.248474,-84.420868
26077,2016,1456081718,46881014,42.246266,-85.532854
26079,2016,1450060290,28061562,44.678881,-85.088992
26081,2016,2195453261,62871179,43.032497,-85.547446
26083,2016,1398883253,14053673397,47.681974,-88.148797
26085,2016,1469857281,17521848,43.995187,-85.811400
26087,2016,1668449552,48310219,43.088633,-83.224325
26089,2016,899207290,5659134006,45.146182,-86.051574
26091,2016,1941350734,30688197,41.896109,-84.074350
26093,2016,1463696909,52499169,42.602532,-83.911718
26095,2016,2328606181,2624713509,46.940602,-85.582368
26097,2016,2646811928,2793797829,46.167868,-85.303762
26099,2016,1240902197,237590352,42.671467,-82.910869
26101,2016,1404203525,1912441687,44.350385,-86.602967
26103,2016,4683963838,4185358819,46.656596,-87.584028
26105,2016,1282237606,1935672193,43.996636,-86.750814
26107,2016,1437626842,41759537,43.635295,-85.332751
26109,2016,2704030473,761792643,45.538237,-87.492949
26111,2016,1337099821,30589808,43.648203,-84.379414
26113,2016,1462638198,23575303,44.325424,-85.085471
26115,2016,1423002774,338237702,41.916097,-83.487106
26117,2016,1826967219,39965455,43.312782,-85.149468
26119,2016,1415851589,41410946,45.024134,-84.130107
26121,2016,1295054825,2486391724,43.289258,-86.751892
26123,2016,2112559448,119204427,43.562709,-85.791423
26125,2016,2246702102,103171713,42.660452,-83.384210
26127,2016,1326431592,2055963785,43.647255,-86.807575
26129,2016,1459438802,29680532,44.333280,-84.128073
26131,2016,3396305812,6292488315,47.216604,-89.500461
26133,2016,1467044588,17266828,43.997552,-85.322283
26135,2016,1465256288,15133747,44.687257,-84.126905
26137,2016,1333825812,28997739,45.021787,-84.576603
26139,2016,1459662264,2765669102,42.942461,-86.654946
26141,2016,1706067766,4957327257,45.489515,-83.384019
26143,2016,1345852870,156421369,44.339517,-84.611271
26145,2016,2073181589,40159719,43.328267,-84.055410
26147,2016,1867861159,298681155,42.928803,-82.668913
26149,2016,1296553523,52912989,41.911488,-85.522870
26151,2016,2493045863,1624882489,43.449155,-82.642815
26153,2016,3033820559,1845664244,46.021122,-86.197029
26155,2016,1374710887,26336215,42.951545,-84.146352
26157,2016,2080717684,286300240,43.487902,-83.436618
26159,2016,1574150150,1248671273,42.282150,-86.306076
26161,2016,1828428383,42628874,42.252327,-83.844634
26163,2016,1585112017,157118555,42.284664,-83.261953
26165,2016,1463348860,27098944,44.331375,-85.570046
27001,2016,4718271057,449535882,46.602446,-93.419760
27003,2016,1095498607,59831231,45.274110,-93.242723
27005,2016,3406158356,336848661,46.937629,-95.741757
27007,2016,6487127468,1426314757,47.879508,-95.005050
27009,2016,1057483337,12286995,45.701225,-94.001440
27011,2016,1292477790,75340289,45.419925,-96.402226
27013,2016,1936862561,46052484,44.033710,-94.064012
27015,2016,1582659428,18584892,44.246541,-94.733647
27017,2016,2230821122,36133709,46.603818,-92.671044
27019,2016,917348417,56768233,44.821320,-93.800091
27021,2016,5235579845,1016649115,46.951745,-94.333705
27023,2016,1505064444,17233195,45.028625,-95.564108
27025,2016,1074610514,71157912,45.505444,-92.903849
27027,2016,2707308702,18991336,46.898377,-96.494901
27029,2016,2587409022,79744538,47.575873,-95.371117
27031,2016,3761621396,4887941605,47.538569,-90.290190
27033,2016,1657446636,22318291,44.010711,-95.183130
27035,2016,2585784334,409678832,46.491653,-94.070718
27037,2016,1456708835,63156296,44.670893,-93.062481
27039,2016,1137724826,800245,44.020706,-92.869353
27041,2016,1649943521,214860990,45.936829,-95.462156
27043,2016,1845302381,24421578,43.676522,-93.947234
27045,2016,2230733404,2068919,43.679187,-92.093937
27047,2016,1831347093,39714579,43.674202,-93.350289
27049,2016,1960231259,61007240,44.406178,-92.716000
27051,2016,1418786605,71704359,45.930743,-96.010699
27053,2016,1433923040,137089920,45.006121,-93.475228
27055,2016,1429784548,43496132,43.666990,-91.501556
27057,2016,2398071642,190598917,47.095551,-94.913290
27059,2016,1128570637,41163732,45.562431,-93.296339
27061,2016,6908157284,675007069,47.490817,-93.611102
27063,2016,1820689802,42120047,43.671111,-95.149731
27065,2016,1350910808,31322739,45.947760,-93.297788
27067,2016,2064978239,168506888,45.152714,-95.004981
27069,2016,2845894847,12411746,48.776040,-96.780349
27071,2016,8039819285,129002453,48.245489,-93.782842
27073,2016,1981394519,33643131,44.999857,-96.176838
27075,2016,5463008494,2282651729,47.517111,-91.411704
27077,2016,3361462398,1234896316,48.768100,-94.904633
27079,2016,1162318477,64897214,44.373424,-93.730143
27081,2016,1390177657,30255244,44.408238,-96.272032
27083,2016,1850712587,18397339,44.409195,-95.847268
27085,2016,1272931184,36379308,44.821657,-94.272323
27087,2016,1444886579,64851262,47.328387,-95.811089
27089,2016,4597384439,98019675,48.362728,-96.357761
27091,2016,1844947506,44649915,43.677118,-94.537252
27093,2016,1575108881,94852126,45.123155,-94.527346
27095,2016,1482347345,283000300,45.929043,-93.632996
27097,2016,2913947109,73293225,46.020484,-94.266619
27099,2016,1842332256,617229,43.666249,-92.759514
27101,2016,1825163785,38338284,44.015594,-95.761581
27103,2016,1161920930,47467519,44.358819,-94.245685
27105,2016,1852113586,19287319,43.677686,-95.763132
27107,2016,2260512388,10208057,47.329470,-96.463807
27109,2016,1693067589,3019334,44.003429,-92.406722
27111,2016,5107557096,653980190,46.405725,-95.714578
27113,2016,1596928761,4332058,48.069247,-96.037725
27115,2016,3655223636,60260135,46.100940,-92.763094
27117,2016,1204488112,2348855,44.015361,-96.257015
27119,2016,5105067507,69169913,47.774254,-96.400027
27121,2016,1734134613,123231111,45.589623,-95.446705
27123,2016,394086415,46423386,45.015250,-93.100141
27125,2016,1119929328,227815,47.865487,-96.087180
27127,2016,2275500538,8220927,44.403536,-95.254241
27129,2016,2545744679,10851893,44.723697,-94.955617
27131,2016,1284229903,52055569,44.350943,-93.298503
27133,2016,1249560777,698231,43.669587,-96.263238
27135,2016,4329460632,16924718,48.761068,-95.821504
27137,2016,16181092598,1584976829,47.578635,-92.514570
27139,2016,922707433,31375011,44.651805,-93.533731
27141,2016,1121245709,46951033,45.453176,-93.769130
27143,2016,1524937452,30427528,44.575734,-94.230123
27145,2016,3477908142,122093887,45.555235,-94.610482
27147,2016,1112775704,6976791,44.015261,-93.220453
27149,2016,1459747664,30319494,45.593461,-95.992315
27151,2016,1921870988,26208985,45.275810,-95.690124
27153,2016,2447485305,89409545,46.066569,-94.900576
27155,2016,1486320974,31025234,45.769935,-96.474832
27157,2016,1354359322,68954602,44.289693,-92.233340
27159,2016,1388921382,18038938,46.586986,-94.988608
27161,2016,1096501873,24893868,44.018460,-93.589844
27163,2016,995595568,99480895,45.037929,-92.890117
27165,2016,1126526383,12370135,43.978096,-94.613842
27167,2016,1945038539,482554,46.362335,-96.476657
27169,2016,1621568469,40121648,43.982268,-91.776708
27171,2016,1712830382,137066343,45.175091,-93.966396
27173,2016,1966062970,10687958,44.715736,-95.862756
28001,2016,1197464268,65273640,31.486218,-91.351781
28003,2016,1036100568,3417891,34.886569,-88.581109
28005,2016,1890950868,3877823,31.203933,-90.795542
28007,2016,1903594478,4425860,33.090470,-89.588622
28009,2016,1053131399,5279183,34.810518,-89.200285
28011,2016,2270314789,75742137,33.799139,-90.884120
28013,2016,1519218202,3590395,33.936634,-89.337114
28015,2016,1627140837,16426880,33.440795,-89.918887
28017,2016,1299609263,6380767,33.921654,-88.945808
28019,2016,1083088569,4331852,33.345964,-89.251332
28021,2016,1262400025,35711133,31.972810,-90.915424
28023,2016,1791177222,5069761,32.045374,-88.687976
28025,2016,1062066012,15393112,33.661733,-88.783326
28027,2016,1431035290,79322563,34.228670,-90.603165
28029,2016,2013048567,5754986,31.866915,-90.448758
28031,2016,1071727825,2937796,31.633331,-89.548897
28033,2016,1233556699,53624068,34.874266,-89.993240
28035,2016,1207042799,10872920,31.188580,-89.259447
28037,2016,1460007811,7901776,31.477776,-90.895811
28039,2016,1239817243,12838126,30.855431,-88.642268
28041,2016,1846034017,15380474,31.212845,-88.634811
28043,2016,1093252414,70698246,33.770031,-89.802740
28045,2016,1227560683,204096133,30.391641,-89.482791
28047,2016,1486713864,1063618187,30.416536,-89.083376
28049,2016,2252677558,19496562,32.267788,-90.466017
28051,2016,1959776825,20568825,33.125942,-90.091197
28053,2016,1083947281,32942668,33.130996,-90.523421
28055,2016,1069782900,73507441,32.755539,-91.003535
28057,2016,1379925842,19832711,34.281075,-88.363127
28059,2016,1871915875,830485604,30.456005,-88.625101
28061,2016,1751451429,3181592,32.016989,-89.119430
28063,2016,1346620561,18988092,31.733633,-91.043878
28065,2016,1057871313,1791496,31.565606,-89.826517
28067,2016,1799558905,12676802,31.616601,-89.168532
28069,2016,1984403113,2182350,32.750136,-88.625631
28071,2016,1636141755,123052156,34.349298,-89.485903
28073,2016,1287499610,8599890,31.197586,-89.506369
28075,2016,1822451131,29787695,32.403998,-88.660449
28077,2016,1115424613,13213419,31.550009,-90.107530
28079,2016,1509966829,6411187,32.760737,-89.522236
28081,2016,1165367719,8349354,34.292370,-88.682439
28083,2016,1536793533,33720363,33.549790,-90.294934
28085,2016,1518055421,5309826,31.535216,-90.453566
28087,2016,1309077219,28560499,33.471424,-88.439723
28089,2016,1850058790,71143948,32.634370,-90.034160
28091,2016,1404769593,16149942,31.230167,-89.821712
28093,2016,1828989833,9195190,34.766190,-89.504231
28095,2016,1981580823,18138022,33.890030,-88.485038
28097,2016,1054074717,2352280,33.500714,-89.639625
28099,2016,1476641123,3830971,32.752518,-89.119274
28101,2016,1496636739,4525334,32.401970,-89.118412
28103,2016,1800451886,12487951,33.106508,-88.566004
28105,2016,1186750731,9649656,33.422313,-88.876151
28107,2016,1774512457,51769784,34.365205,-89.963065
28109,2016,2100183723,20778648,30.774793,-89.586904
28111,2016,1676259638,7754345,31.169307,-88.988755
28113,2016,1059350502,4341105,31.177516,-90.397728
28115,2016,1289142874,8496511,34.227081,-89.037239
28117,2016,1074778137,8353594,34.621104,-88.522179
28119,2016,1048975542,3676001,34.252833,-90.290171
28121,2016,2008322209,79429951,32.267123,-89.946063
28123,2016,1577902077,3001522,32.427127,-89.533209
28125,2016,1118149660,8806465,32.892395,-90.827613
28127,2016,1525930832,3378529,31.902505,-89.917709
28129,2016,1647926085,2599432,32.019029,-89.494877
28131,2016,1153800122,6712353,30.790184,-89.112297
28133,2016,1807187009,23747315,33.605529,-90.595090
28135,2016,1671109452,17929624,33.954527,-90.172245
28137,2016,1048330688,16092732,34.649553,-89.943105
28139,2016,1185725576,5551259,34.763618,-88.918819
28141,2016,1098939231,52359814,34.737697,-88.236064
28143,2016,1177602384,67538891,34.652201,-90.371770
28145,2016,1076399403,3387488,34.489533,-89.002339
28147,2016,1046169273,1236552,31.164492,-90.103431
28149,2016,1524245417,77800995,32.356095,-90.852384
28151,2016,1877069905,94495553,33.273174,-90.944446
28153,2016,2099745578,7255476,31.642503,-88.678214
28155,2016,1090223315,5935288,33.612048,-89.283836
28157,2016,1756287150,25019144,31.161091,-91.324617
28159,2016,1572709946,7405132,33.078724,-89.037391
28161,2016,1209858143,72197127,34.030666,-89.703807
28163,2016,2388379826,31357664,32.765675,-90.387928
29001,2016,1469362053,5468507,40.190666,-92.603592
29003,2016,1120696556,9649938,39.988863,-94.803551
29005,2016,1417462632,7359184,40.431846,-95.437555
29007,2016,1792880227,11880946,39.214480,-91.843415
29009,2016,2015659215,32942044,36.699378,-93.834326
29011,2016,1533067872,12434943,37.500799,-94.344089
29013,2016,2167013739,38050433,38.257217,-94.339246
29015,2016,1823463548,125579915,38.301036,-93.287942
29017,2016,1600366924,8527783,37.318346,-90.024604
29019,2016,1775580802,14222231,38.989861,-92.310202
29021,2016,1056782089,17172309,39.660369,-94.808173
29023,2016,1799185021,11195137,36.715180,-90.403130
29025,2016,1104350547,8402198,39.658998,-93.979179
29027,2016,2161546514,33099292,38.835547,-91.923446
29029,2016,1699028737,136351823,38.026527,-92.765327
29031,2016,1498398267,20174864,37.384141,-89.685658
29033,2016,1799061775,17533485,39.427375,-93.500227
29035,2016,1314052192,4305247,36.944858,-90.945705
29037,2016,1804141831,15044746,38.646474,-94.354547
29039,2016,1228905197,62603495,37.733655,-93.850014
29041,2016,1945539735,40354559,39.517968,-92.961620
29043,2016,1457243589,3012641,36.969739,-93.187614
29045,2016,1307147388,18473317,40.407275,-91.729472
29047,2016,1029881206,28568904,39.315551,-94.421502
29049,2016,1085096688,11719847,39.608723,-94.395803
29051,2016,1014013381,19259438,38.503233,-92.280027
29053,2016,1462738176,11434007,38.845386,-92.812323
29055,2016,1923108650,3203556,37.966560,-91.313933
29057,2016,1269123308,42070298,37.432350,-93.854878
29059,2016,1400578411,5388338,37.683583,-93.033812
29061,2016,1458775344,15044897,39.962839,-93.970053
29063,2016,1091311254,11561078,39.894665,-94.407190
29065,2016,1949640578,4519381,37.603075,-91.489716
29067,2016,2107295721,2498258,36.946517,-92.515892
29069,2016,1401369327,15831055,36.153025,-90.062254
29071,2016,2389734943,20729139,38.408313,-91.073410
29073,2016,1344215195,18009291,38.441183,-91.505780
29075,2016,1272776756,762384,40.208127,-94.405321
29077,2016,1749069385,6631776,37.258196,-93.340641
29079,2016,1127383741,7118002,40.112541,-93.565054
29081,2016,1871276777,10103762,40.345620,-93.992582
29083,2016,1805075859,91636450,38.386491,-93.792628
29085,2016,1032907243,33455656,37.936700,-93.322834
29087,2016,1198369598,19839056,40.095724,-95.219072
29089,2016,1201192534,19893075,39.143365,-92.695926
29091,2016,2401562305,2913502,36.774369,-91.887368
29093,2016,1425177705,4662498,37.625971,-90.699587
29095,2016,1565835130,30484057,39.005441,-94.343326
29097,2016,1653653979,7233655,37.205197,-94.337259
29099,2016,1700722348,19766540,38.257599,-90.543542
29101,2016,2147833553,10122996,38.741528,-93.811863
29103,2016,1305376709,7307012,40.136776,-92.146809
29105,2016,1980627554,8515352,37.659688,-92.594840
29107,2016,1627640379,27215050,39.068705,-93.802639
29109,2016,1584391273,4249327,37.106590,-93.830551
29111,2016,1308052630,14901559,40.084559,-91.728803
29113,2016,1622776606,36014760,39.062255,-90.962916
29115,2016,1594303526,15053647,39.864440,-93.108019
29117,2016,1378706292,16156752,39.778587,-93.548201
29119,2016,1397247188,520251,36.630218,-94.343956
29121,2016,2075118128,28912824,39.829795,-92.564340
29123,2016,1280463339,8312953,37.473235,-90.345453
29125,2016,1364869337,7636521,38.162615,-91.923601
29127,2016,1131627484,19114157,39.807538,-91.635379
29129,2016,1175427726,3302140,40.421413,-93.567631
29131,2016,1534813236,19159074,38.216680,-92.429876
29133,2016,1065995413,44494832,36.826264,-89.295929
29135,2016,1074911081,9960533,38.633037,-92.583642
29137,2016,1677414414,58300656,39.498270,-92.006458
29139,2016,1385765331,14100636,38.935184,-91.465427
29141,2016,1547854691,42426936,38.420807,-92.874835
29143,2016,1747828876,56291575,36.594261,-89.655948
29145,2016,1618104260,4717267,36.908364,-94.335021
29147,2016,2271326596,2361588,40.361136,-94.883146
29149,2016,2045561037,4528610,36.685310,-91.401827
29151,2016,1571017654,17751408,38.464253,-91.859504
29153,2016,1929467320,26575007,36.649590,-92.458549
29155,2016,1275622233,54164612,36.209916,-89.785942
29157,2016,1228575201,25393801,37.711130,-89.802125
29159,2016,1766949639,10503983,38.727367,-93.285207
29161,2016,1739898251,6587832,37.866326,-91.790349
29163,2016,1736428536,36976453,39.339959,-91.171607
29165,2016,1088302649,17119857,39.378696,-94.761472
29167,2016,1646005965,17838300,37.616761,-93.400817
29169,2016,1416985287,11341981,37.824835,-92.207022
29171,2016,1339843854,5943333,40.478606,-93.014531
29173,2016,1216727530,36396585,39.553455,-91.524787
29175,2016,1250217889,13254193,39.439249,-92.492959
29177,2016,1473200437,13287170,39.308401,-93.995746
29179,2016,2093947226,15372862,37.360857,-90.969516
29181,2016,1630498740,5443027,36.648902,-90.867060
29183,2016,1451493058,83353121,38.781102,-90.674915
29185,2016,1748192193,70138955,38.039069,-93.773076
29186,2016,1292800498,19739775,37.885845,-90.161531
29187,2016,1170437420,7160607,37.810707,-90.473868
29189,2016,1315122130,39385838,38.640702,-90.445954
29195,2016,1956716996,29587339,39.135840,-93.204164
29197,2016,795916406,2216011,40.469361,-92.519016
29199,2016,1130968300,6797936,40.447686,-92.142824
29201,2016,1087765673,15199711,37.047793,-89.568098
29203,2016,2599883711,464011,37.152498,-91.391328
29205,2016,1297230230,3764605,39.797531,-92.088719
29207,2016,2132125025,15031190,36.851557,-89.947481
29209,2016,1201848048,121059168,36.751004,-93.473701
29211,2016,1678264468,9123184,40.209587,-93.109783
29213,2016,1638012282,49727410,36.649827,-93.042819
29215,2016,3049104544,5071080,37.314257,-91.964478
29217,2016,2140348948,27015775,37.850196,-94.341597
29219,2016,1110070560,23748217,38.761902,-91.159306
29221,2016,1968056216,6778977,37.942611,-90.897018
29223,2016,1966257795,38558983,37.112319,-90.452378
29225,2016,1534730291,3110547,37.280804,-92.876080
29227,2016,690523564,535323,40.480192,-94.418748
29229,2016,1765780148,3533325,37.267636,-92.480010
29510,2016,160458044,10670040,38.635699,-90.244582
30001,2016,14355494309,78345572,45.133863,-112.892869
30003,2016,12942419269,49256421,45.407869,-107.518163
30005,2016,10948196441,29079150,48.428282,-108.967648
30007,2016,3088128102,118543478,46.329849,-111.497873
30009,2016,5304259855,34681612,45.224475,-109.028551
30011,2016,8651796925,19499108,45.516825,-104.515324
30013,2016,6988276640,34358092,47.316443,-111.350571
30015,2016,10288773071,62617603,47.886837,-110.436189
30017,2016,9798813338,25522662,46.261481,-105.550508
30019,2016,3693357584,1021697,48.794429,-105.541739
30021,2016,6143864274,29279964,47.272425,-104.901027
30023,2016,1907997131,12199241,46.094612,-113.141624
30025,2016,4197205011,5915331,46.318184,-104.405718
30027,2016,11238810568,27700322,47.223641,-109.223714
30029,2016,13175875606,437083869,48.314575,-114.054533
