GeoFIPS,GeoName,Region,Year,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government
56009,"Converse, WY",7,2005,414209,12595,32887,271959,32199,16369,15830,44892,284652,72305,57252,183705,46662,30832,41592,7375,34217,12378,259581,199691,3169,(D),167,(D),52099,5249,37235,9615,(D),25558,4915,8770,11873,4158,(D),(L),(D),0,168,(L),(L),(L),(D),(L),(D),(D),(D),261,(L),(L),(L),(L),(L),0,(L),(L),(D),(L),(D),12620,2617,172,335,1518,2566,(D),2015,232,281,(D),633,(D),30018,(L),23863,(L),1530,(D),(L),(L),(D),(D),(L),2073,(D),(D),(D),(L),(D),(D),(L),5108,0,3710,(D),1045,(D),2854,2065,(D),(D),5672,(D),(D),1208,(D),(D),(D),9641,643,2043,(D),701,(D),0,(D),6940,2863,4077,7531,3406,2298,1665,162,59890,4071,2382,53437,6791,46646
56009,"Converse, WY",7,2006,449737,12801,35133,296262,38991,18068,20923,49467,306738,80067,62932,203243,56692,35769,36327,-1510,37837,3660,292602,227882,2614,(D),150,(D),63598,5698,43962,13938,(D),27162,5344,9709,12109,4282,(D),(L),(D),(L),52,(L),(L),(L),0,(L),(L),(D),(D),182,(L),(L),(L),(L),(L),0,(L),(L),(D),0,(D),14552,3221,182,363,1819,2838,(D),2170,198,229,(D),(D),1465,35377,(L),28434,(L),1832,(D),(D),0,(D),(D),(L),1930,(D),(D),(D),(L),(D),(D),(L),5668,0,4255,(D),1021,(D),2756,2170,(D),(D),6472,(D),(D),1333,(D),(D),(D),11301,141,1886,(D),827,(D),(L),(D),8014,3377,4637,8281,3740,2518,1858,165,64720,3839,2335,58546,7028,51518
56009,"Converse, WY",7,2007,475469,13071,36376,324172,43289,19860,23429,54744,335627,72275,67567,227059,63104,39675,34009,-5991,40000,427,323745,251397,1840,(D),117,(D),69471,5944,48935,14592,(D),35816,5909,16002,13905,5395,(D),(L),(D),(L),(D),153,(L),(L),(L),(L),54,(D),(D),149,(L),(L),(L),(L),(L),(L),(L),(D),(D),(L),(D),16540,3729,199,448,1991,3015,(D),2697,329,136,(D),(D),1484,37482,(L),28580,(L),2051,(D),(D),(L),(D),(D),(L),2416,(D),(D),(D),(NA),1403,(L),(L),5711,0,4174,(D),1111,(D),2434,1831,(D),(D),6414,(D),(D),1507,(D),(D),(D),12188,173,(D),2859,666,(D),(D),224,9740,3748,5992,8978,3919,3013,(D),(D),72348,4137,2497,65714,7654,58060
56009,"Converse, WY",7,2008,575233,13486,42654,392302,49584,22615,26969,63847,406565,88160,80508,269004,73533,46564,49765,-9161,58926,-2894,395196,315327,1372,(D),71,(D),90010,14830,56899,18281,(D),60093,9088,29906,21099,4810,757,(L),(D),0,(D),(L),(D),0,(L),0,(L),(D),4053,184,(L),(L),(L),0,(L),0,0,(D),(D),0,(D),19617,4645,291,742,2500,3143,(D),3289,593,162,(D),(D),1697,38900,(L),28100,(L),2298,(D),(D),(L),(D),(D),(L),2508,(D),(D),(D),(NA),1482,(L),(D),5599,0,4048,(D),1145,(D),5697,4942,(D),(D),10271,(D),(D),1608,(D),(D),(D),15306,346,(D),3173,731,(D),(D),324,10982,4428,6554,9266,4074,2996,2029,167,79869,4636,2812,72421,8337,64084
56009,"Converse, WY",7,2009,559857,13839,40455,384887,48691,22799,25892,53209,389405,86522,83930,265394,69206,43314,50287,-8855,59142,-1980,386867,303618,2268,(D),(L),(D),79040,6165,58693,14182,(D),60509,10378,34591,15540,4738,308,0,0,0,(D),67,(D),0,0,(L),(L),(D),4430,204,(L),(L),(L),0,(L),(L),0,(D),(D),(L),(D),20038,5066,403,720,1570,3095,(D),4769,691,136,(D),(D),1234,32761,(L),22549,(L),2051,(D),(D),(L),(D),(D),(L),2946,(D),(D),(D),(NA),1721,(L),(D),6104,0,3831,(D),1214,(D),8445,7983,(D),(D),(D),(D),(D),2048,(D),(D),(D),15362,457,(D),3113,739,(D),(D),528,9726,3417,6309,10747,4913,3579,2116,139,83249,4575,3249,75425,8736,66689
56009,"Converse, WY",7,2010,570511,13827,41261,389491,48689,22807,25882,59626,400428,80669,89414,264603,71548,45666,53340,-7859,61199,-1720,391211,304940,2706,(D),(L),(D),95226,(D),(D),20340,(D),50342,8847,26848,14647,4412,678,0,(L),0,(D),(L),(D),0,0,(D),(L),(D),3734,251,(L),0,0,0,0,0,(L),(D),(D),(L),(D),20831,5189,(D),561,1588,3095,(D),6106,368,130,(D),(D),1198,31606,(L),20846,(L),2179,(D),(D),(L),(D),73,(L),2692,(D),(D),(D),(NA),1521,(L),(D),5831,0,3645,(D),1239,(D),8872,8536,(D),(D),8510,(D),(D),(D),(D),(D),(D),13623,366,(D),3351,890,(D),(L),(D),8645,3456,5189,10184,4969,3008,2091,116,86271,5229,3097,77945,9308,68637
56009,"Converse, WY",7,2011,637851,13730,46457,418614,45936,19065,26871,69846,442524,105299,90028,276804,72283,45412,69527,-923,70450,5194,413420,325597,2345,(D),(L),(D),125482,(D),(D),33797,(D),34576,8434,12753,13389,7401,(D),(L),(L),(L),(D),159,(D),(L),(L),(D),(L),(D),(D),207,(L),0,0,0,0,(L),(L),(D),(D),(L),(D),17767,4228,352,454,1298,3190,(D),4594,209,127,(D),(D),1126,34920,(L),22064,(L),3406,(D),(D),(L),(D),70,(L),2799,(D),(D),(D),(NA),1662,(L),(D),5760,0,3755,(D),1192,(D),8877,8447,(D),(D),10847,(D),(D),1969,(D),(D),(D),12007,291,(D),(D),1070,(D),(D),728,9964,4053,5911,11334,5821,3228,2159,126,87823,5328,2796,79699,9565,70134
56009,"Converse, WY",7,2012,681796,14035,48578,460213,50465,20637,29828,70897,480645,110302,90849,305791,79862,50034,74560,-10914,85474,-2908,463121,369672,2591,(D),68,(D),140493,(D),(D),45994,(D),46842,12768,15850,18224,8394,(D),(L),(L),(L),(D),(D),(L),(L),(L),(D),(L),(D),(D),232,(L),0,(L),(L),(L),(L),(L),(D),(D),(L),(D),17433,3847,299,477,1368,3389,(D),3966,303,156,(D),(D),1225,38366,(L),20977,(L),5605,(D),(D),(L),(D),(L),(L),2530,(D),(D),(D),(NA),1413,(L),(D),6390,0,4160,(D),1158,(D),13116,11625,(D),(D),12491,(D),(D),2879,(D),53,17457,(D),751,(D),(D),1221,297,(L),883,14268,5404,8864,13024,7339,3185,2343,157,93449,5233,2514,85702,9772,75930
56009,"Converse, WY",7,2013,716966,14358,49935,499811,58375,27779,30596,69544,510980,113241,92745,317809,89220,58624,92782,-7045,99827,1880,497931,393638,3104,(D),69,(D),145466,(D),(D),48944,(D),45925,11876,12766,21283,10945,3294,(L),(L),(D),2083,398,(L),(L),61,(D),53,(D),7651,278,(L),(L),(L),(L),(L),(L),(L),(D),(D),(L),(D),16659,3374,205,451,1297,3744,(D),3671,323,161,(D),(D),1305,49246,(L),18425,(L),10406,(D),13378,52,(D),(D),(L),2454,(D),(D),(D),(NA),1316,(L),(D),6488,0,4645,(D),1211,(D),16106,12458,(D),(D),12130,(L),5227,3740,1487,87,(D),(D),1345,(D),3413,1134,203,56,875,15527,6009,9518,13958,8193,3109,2491,165,104293,5442,2446,96405,10259,86146
56009,"Converse, WY",7,2014,773402,14210,54427,548843,66698,30831,35867,68570,550715,122106,100581,360134,98878,63011,89831,-3341,93172,5293,543550,429753,3384,(D),77,(D),149579,(D),(D),56751,(D),65700,11237,29521,24942,14609,5013,(L),(L),(D),3195,285,(L),(L),(L),(D),52,(D),9596,(D),(L),(L),(L),(L),(L),(L),(L),(D),4506,(L),(D),17586,3379,(D),427,1260,4174,(D),4146,319,163,(D),(D),1377,47037,(L),19181,(L),11226,(D),9654,51,2998,(D),(L),2455,(D),(D),(D),(NA),1311,(L),(D),6777,0,4808,(D),1378,(D),19344,13243,(D),(D),13236,(L),7416,4772,2644,(D),(D),10873,1186,(D),2805,1288,321,54,913,16052,6967,9085,14235,8406,3099,2546,184,113797,5402,2288,106107,10342,95765
56009,"Converse, WY",7,2015,788976,14321,55092,547162,66372,31603,34769,61899,542689,140096,106191,367552,100722,65953,78888,-5633,84521,1749,545413,426921,2813,(D),80,(D),143692,(D),(D),48168,28829,56845,9430,24965,22450,12581,3902,(L),(L),(L),2007,422,(L),(L),(L),(D),(L),(D),8679,(D),(L),(L),(L),(L),(L),(L),(L),(D),4319,(L),6798,18985,3265,(D),435,1637,4383,(D),4862,299,(D),(D),(D),1551,48520,0,17555,(L),12512,3998,11773,(L),(D),(D),(L),2205,(D),(D),(D),(NA),(D),(L),(L),7336,0,5310,(D),1436,(D),22376,15105,(D),(D),19157,(L),7083,4404,2679,(D),(D),12667,593,(D),2526,1404,96,(L),1277,16378,9017,7361,13457,8006,2740,2522,189,118492,5388,2165,110939,11223,99716
56009,"Converse, WY",7,2016,726324,14191,51182,484783,59544,28632,30912,45621,470860,142727,112737,322319,96345,65433,66119,-8913,75032,-220,485003,361856,3372,(D),78,(D),115744,(D),(D),32117,29322,39447,8238,10807,20402,11839,3927,(L),(L),(L),2184,564,(L),(L),(L),(D),(L),(D),7912,(D),(D),0,0,0,0,0,(L),(D),4454,(L),4809,17758,2584,(D),451,1474,4576,(D),4379,335,101,(D),412,1334,40851,(L),17260,(L),7380,2254,(D),(L),(D),(D),(L),2042,(D),(D),(D),(NA),(D),0,(D),8618,0,5384,(D),1716,(D),23198,16831,(D),(D),12391,(L),9051,7061,1990,(D),(D),11123,109,(D),2323,1404,(D),(L),(D),13497,7448,6049,12118,6743,2610,2589,176,123147,5526,2256,115365,11758,103607
56011,"Crook, WY",7,2001,170204,5778,29457,85960,8859,4882,3977,35054,112155,37688,20361,51962,12939,8962,21059,2768,18291,5196,80764,58605,3578,(D),(L),(D),9385,(D),(D),2399,(D),9500,2008,2217,5275,5712,(D),(D),(D),0,(D),(D),0,0,(D),0,(L),(L),(D),(D),-65,(L),(L),(L),(L),0,93,216,188,(L),(D),7304,643,(L),93,937,(D),(D),953,160,(D),(D),1591,(D),2611,(L),(D),(L),2534,(L),0,(L),68,(D),-55,395,(D),0,(L),0,(D),(L),0,(D),0,1325,(L),(D),(L),(D),(D),(D),(L),2764,(D),(D),(D),(L),(D),(D),2468,52,(L),(D),1927,376,(L),1546,2263,850,1413,1759,707,(D),(D),235,22159,3593,429,18137,2944,15193
56011,"Crook, WY",7,2002,174446,5926,29437,95322,9214,5101,4113,36960,123068,30555,20823,56039,14026,9913,25257,5957,19300,8514,86808,62781,2607,(D),(L),(D),8413,(D),(D),2065,(D),12111,2869,2050,7192,7023,(D),(D),(D),(L),(D),(D),0,0,0,0,(L),(L),(D),(D),-65,(L),(L),(L),(L),0,89,85,203,(D),(D),6978,(D),(L),92,868,(D),(D),965,163,(D),(D),(D),(D),3015,(L),(L),(L),(D),(L),0,(L),71,(D),(L),296,(D),(L),(L),(L),(D),(L),(L),(D),0,1424,(L),(D),(L),(D),(D),(D),(L),2894,(D),(D),187,(D),(D),(D),2695,162,(D),(D),2416,416,(L),1994,2405,819,1586,2130,899,(D),629,(D),24027,4030,590,19407,3182,16225
56011,"Crook, WY",7,2003,180407,5981,30163,96375,9633,5283,4350,37224,123966,32576,23865,57312,15002,10652,24061,6837,17224,9126,87249,61973,2669,(D),0,(D),9360,(D),(D),1927,(D),10902,2395,1648,6859,6973,(D),(D),(D),0,(D),(D),0,0,0,0,(L),(L),(D),(D),(L),0,0,(L),(L),0,54,60,179,(D),(D),6353,(D),(L),82,673,(D),(D),1024,109,(D),(D),(D),(D),3256,(L),(L),(L),3057,66,(L),(L),68,58,(L),263,(D),0,(L),(L),(D),(L),0,(D),0,1524,(L),(D),(L),(D),(D),(D),0,2845,(D),(D),413,(D),164,2711,1942,(L),(D),(D),2379,687,(L),1686,2896,1126,1770,2325,1014,(D),675,(D),25276,4135,867,20274,3372,16902
56011,"Crook, WY",7,2004,191265,6052,31604,97340,10520,5731,4789,40433,127253,37965,26047,62554,16565,11776,18221,3678,14543,6176,91164,64114,2919,(D),(L),(D),12025,(D),(D),4256,(D),11722,1820,767,9135,7382,(D),(D),(D),(L),(D),(D),(L),(L),(L),(L),(L),(L),(D),(D),(L),0,0,(L),(L),0,(L),(L),(L),(D),(D),3797,(D),0,(L),260,782,(D),994,(L),(D),(D),(D),(D),3475,(L),(L),(L),(D),50,(L),(L),52,(D),(L),320,(D),(L),(L),(L),(D),54,(L),(D),0,1653,195,(D),(L),(D),(D),(L),0,2532,(D),(D),618,(D),384,3444,2431,61,(D),(D),2244,769,(L),1474,3071,1405,1666,2495,927,(D),765,(D),27050,4641,965,21444,3324,18120
56011,"Crook, WY",7,2005,221194,6176,35815,113586,11404,6197,5207,43892,146074,48582,26538,68649,17982,12775,26955,12349,14606,15127,98459,69102,2487,(D),68,(D),15193,(D),(D),6375,(D),10938,1978,741,8219,7708,(D),(D),(D),0,69,(D),(L),(L),(L),(L),(L),(L),(D),(D),(L),(L),(L),(L),(L),0,(L),(L),98,(D),(D),4893,(D),(L),(L),292,802,(D),1328,(L),(D),(D),(D),(D),4368,(L),0,(L),(D),120,(L),(L),80,(D),(L),316,(D),(L),62,(L),(D),(L),(L),2605,0,1875,93,635,(L),262,215,(L),0,3826,(D),(D),1115,(D),363,2299,1542,(L),(D),(D),932,813,(L),118,2920,1272,1648,3079,1306,(D),789,(D),29357,5007,1163,23187,3514,19673
56011,"Crook, WY",7,2006,238063,6286,37872,118389,14483,7071,7412,49937,153843,55398,28822,77613,22296,14884,18480,-570,19050,2116,116273,84921,2822,(D),87,(D),19569,(D),(D),9026,(D),14991,2622,1185,11184,8594,8073,(D),(D),(L),(D),(D),(L),(L),0,(L),(L),(L),521,(D),(L),(L),(L),(L),51,0,(L),(L),104,(D),(D),5618,(D),(L),(L),301,850,(D),1666,(L),(D),(D),(D),(D),5656,(L),(L),(L),(D),193,(L),(L),99,(D),(L),481,(D),(L),152,(L),(D),(L),(L),2999,0,1953,228,812,(L),567,488,79,0,3803,(D),(D),1379,(D),319,2693,1833,(L),(D),(D),1338,(D),(L),(D),3525,1032,2493,3929,1790,1021,(D),(D),31352,5333,1144,24875,(D),(D)
56011,"Crook, WY",7,2007,244541,6617,36956,124789,15891,7658,8233,54908,163806,48007,32728,85040,24586,16353,15163,-2716,17879,419,124370,89666,2488,(D),88,(D),20461,(D),(D),10059,(D),16841,4212,490,12139,8278,(D),(D),(D),0,(D),(D),(L),(L),0,(L),(L),(L),(D),(D),(L),(L),(L),(L),(L),(L),(L),(L),(L),(D),(D),7208,(D),(L),55,360,(D),(D),2375,83,(D),(D),780,(D),5759,(L),(L),(L),(D),180,(L),(L),124,(D),(L),(D),(D),(L),50,(NA),(D),(L),(L),(D),0,2125,(L),(D),(L),(D),(D),70,0,3906,(D),(D),(D),(D),256,3140,2073,(L),(D),(D),1394,(D),(L),(D),3522,1017,2505,(D),(D),(D),876,(D),34704,5515,1265,27924,3989,23935
56011,"Crook, WY",7,2008,263056,6823,38554,128739,16205,7682,8523,57612,170146,55606,37304,88928,26254,17731,13557,-3798,17355,-520,129259,92248,2029,(D),70,(D),22242,(D),(D),11767,(D),14689,3934,672,10083,9148,8722,(D),(D),0,(D),82,(L),(L),(L),(L),(L),-52,426,(D),(L),(L),(L),(L),(L),0,0,0,0,(D),(D),6308,(D),(L),(L),276,893,(D),2431,71,(D),(D),(D),(D),5030,(L),(L),(L),(D),126,(L),(L),80,(D),(L),(D),(D),(L),127,(NA),(D),(L),51,(D),0,2142,-219,(D),103,(D),(D),82,(L),4311,(D),(D),(D),(D),(D),(D),2664,(L),(D),781,1244,(D),65,(D),3239,1190,2049,(D),1457,(D),977,(D),37011,5535,1424,30052,4558,25494
56011,"Crook, WY",7,2009,248156,6965,35629,125095,16171,7805,8366,52660,161584,47857,38715,87799,25002,16636,12294,-5694,17988,-1924,127019,88458,2552,(D),(L),(D),15805,(D),(D),9230,(D),13774,4200,678,8896,8392,8016,(D),(D),0,(D),(L),(L),0,0,(L),(L),(L),376,(D),(L),(L),(L),0,(L),(L),0,(L),0,(D),(D),7395,(D),51,61,(D),1044,(D),2616,124,(D),(D),(D),(D),4125,(L),0,(L),(D),70,93,(L),(L),(D),(L),(D),(D),(L),205,(NA),(D),(L),75,(D),0,2286,881,(D),(L),(D),(D),(L),(L),4484,(D),(D),1155,(D),(D),(D),3513,63,(D),842,1383,(D),93,(D),3344,1186,2158,3230,1349,(D),1014,(D),38561,5602,1639,31320,4470,26850
56011,"Crook, WY",7,2010,255931,7115,35971,131599,16781,8031,8750,51219,166037,49120,40774,90030,26273,17523,15296,-4567,19863,-1054,132653,93607,2266,(D),(L),(D),17660,(D),(D),9034,(D),13578,4378,1319,7881,9412,9038,(D),(D),(L),(D),(L),(L),0,0,(L),(L),(L),374,(D),(L),(L),(L),(L),0,0,(L),(L),(L),(D),(D),7539,(D),81,65,(D),1011,(D),2936,(L),(D),(D),(D),(D),4564,(L),0,(L),(D),(L),250,(L),(L),(D),(L),(D),(D),(L),143,(NA),(D),(L),86,(D),0,2572,1829,(D),63,(D),(D),(L),(L),4628,509,1784,(D),(D),(D),(D),4553,66,(D),1142,1417,(D),100,(D),3721,1252,2469,3541,1573,(D),1083,(D),39046,6110,1598,31338,4709,26629
56011,"Crook, WY",7,2011,303287,7139,42483,146224,15705,6818,8887,49100,179619,81814,41854,91088,26269,17382,28867,1486,27381,5114,141110,102377,2351,(D),(L),(D),23602,(D),(D),10493,(D),14321,4756,2043,7522,9410,8714,(D),(D),(L),(L),(L),(L),0,(L),(L),(L),-53,696,(D),168,(L),(L),-106,(L),(L),53,69,103,(D),(D),7670,(D),85,(L),(D),1048,(D),2908,(L),(D),(D),(D),(D),5778,(L),(L),(L),(D),69,740,(L),98,(D),(L),(D),(D),-50,65,(NA),(D),(L),55,(D),0,2423,(D),(D),(L),(D),(D),(L),(L),3153,289,1148,(D),(D),(D),(D),4361,59,(D),1075,1307,(D),68,(D),4302,1336,2966,(D),1751,(D),(D),177,38733,6088,1457,31188,(D),(D)
56011,"Crook, WY",7,2012,310737,7152,43448,153307,16658,7202,9456,53567,190216,77023,43498,95851,27752,18296,29704,-6211,35915,-1326,154633,114382,2613,(D),(L),(D),26302,(D),(D),12716,(D),17720,(D),(D),9759,11543,9544,(D),(D),(L),138,0,0,0,0,0,0,(L),1999,(D),(L),0,(D),0,0,113,192,938,245,(D),(D),8197,(D),82,50,(D),1242,(D),2799,55,(D),(D),(D),(D),7138,(L),(L),(L),(D),52,2463,(L),125,(D),(L),(D),(D),105,(L),(NA),(D),(L),55,4375,0,2463,(D),(D),(L),2157,(D),(D),(L),3282,299,1162,(D),(D),(D),(D),4384,197,(D),1070,1287,(D),(L),(D),3528,1222,2306,(D),1891,(D),(D),228,40251,6406,1285,32560,4879,27681
56011,"Crook, WY",7,2013,321424,7154,44929,166354,19051,9403,9648,45622,192925,84691,43808,98529,30506,20858,37319,-3821,41140,1611,164743,122559,2903,(D),(L),(D),26402,(D),(D),12787,(D),19587,6202,1426,11959,13143,10528,(D),(D),0,(D),0,0,0,0,0,0,0,2615,(D),0,(L),(D),0,0,455,291,937,322,(D),(D),8348,(D),(L),(L),(D),1264,(D),2841,92,(D),(D),(D),(D),10738,(L),(L),(L),4615,(L),5553,(L),(D),(D),(L),(D),(D),94,(L),(NA),(D),76,90,4180,0,2326,(D),(D),(L),2636,(D),(D),(L),3612,(D),(D),(D),(L),(D),(D),3851,220,(D),(D),1187,(D),(L),(D),3410,1209,2201,4716,1959,(D),(D),(D),42184,5832,1223,35129,(D),(D)
56011,"Crook, WY",7,2014,331085,7237,45749,182531,20238,9951,10287,46110,208403,76675,46007,103955,31982,21695,46594,5404,41190,10682,171849,128236,3970,(D),58,(D),26730,(D),(D),13107,(D),23099,6538,2639,13922,13851,10918,(D),(D),0,(D),(L),0,0,0,0,(L),(L),2933,(D),(L),(L),(D),(L),(L),328,174,1422,422,(D),(D),8464,(D),(L),(L),(D),1333,(D),2934,107,(D),(D),(D),(D),(D),(L),(L),(L),4751,(L),5211,(L),(D),(D),(L),891,(D),69,53,(NA),(D),(L),(L),3710,0,2120,(L),1435,127,2175,(D),(D),(L),4274,(D),(D),(D),(L),(D),(D),3819,194,(D),(D),(D),(D),(L),(D),(D),(D),2321,(D),2140,(D),(D),(D),43613,6057,1167,36389,5115,31274
56011,"Crook, WY",7,2015,320458,7414,43223,172611,20107,10170,9937,47520,200024,71079,49355,105945,31799,21862,34867,-1585,36452,2922,169689,124379,2870,(D),(L),(D),25008,(D),(D),12413,(D),22800,6186,2734,13880,13284,11414,(D),(D),0,(D),(L),0,0,0,0,(L),(L),1870,(D),0,(L),(D),(L),(L),94,58,819,274,(D),4536,7957,(D),(D),(L),(D),1125,(D),2640,51,(D),(D),(D),(D),(D),0,(L),(L),3337,(L),6067,(L),(D),336,-204,(D),(D),174,56,(NA),(D),(L),(L),3519,0,2244,(L),1215,98,1629,(D),(D),(L),5974,(D),(D),1110,(D),(D),(D),4461,(L),(D),(D),1196,(L),(L),1145,4967,2491,2476,(D),2609,1438,(D),278,45310,6415,1124,37771,(D),(D)
56011,"Crook, WY",7,2016,303367,7464,40644,171371,20813,10402,10411,28199,178757,72500,52110,107092,33503,23092,30776,-2522,33298,2782,168589,121462,2901,(D),(L),(D),21375,(D),(D),10416,(D),21283,(D),(D),13007,13096,12144,(D),(D),0,(D),(L),0,0,0,0,0,(L),952,(D),(L),(L),(D),0,(L),0,(L),230,85,(D),(D),7185,(D),(D),(L),(D),1174,(D),2382,(D),(D),(D),(D),(D),12991,(L),(L),(L),(D),(L),6142,(L),(D),82,-198,(D),(D),138,(L),(NA),(D),(L),(L),3869,0,2445,(L),1358,101,(D),(D),(D),(L),5521,(D),(D),1461,(D),(D),(D),3029,(L),(D),988,1250,(L),(L),1235,5417,3064,2353,(D),2643,1465,(D),261,47127,6881,1191,39055,5520,33535
56013,"Fremont, WY",7,2001,861666,35718,24124,548369,62000,32887,29113,15240,501609,186771,173286,377354,88761,59648,82254,3212,79042,8961,539408,374792,960,(D),0,(D),19102,(D),(D),11200,(D),66462,24641,18434,23387,16376,13251,856,1607,(D),(D),(D),(D),(L),(D),(L),227,1492,3125,679,-87,(D),(D),(D),552,0,469,(L),1089,(D),(D),71107,16832,1743,1539,8799,8796,1833,4652,1933,5629,8654,9300,1397,20003,613,730,(L),15782,231,(D),(D),466,(D),(D),7937,2643,(D),1225,(L),2693,(D),(L),12885,0,7039,(D),(D),(L),8063,(D),3967,(D),20142,(D),(D),3266,(D),(D),(D),22952,(D),11333,6651,1307,(D),(D),1133,18823,5126,13697,22906,10393,6237,5206,1070,164616,25537,2638,136441,34137,102304
56013,"Fremont, WY",7,2002,907914,36015,25209,586797,64506,34469,30037,17576,539867,183480,184567,406879,97448,67411,82470,-2374,84844,4119,582678,399336,1017,(D),0,(D),24763,(D),(D),10936,(D),74208,28608,16172,29428,16026,13238,704,1476,(L),(D),365,(D),(L),(D),(L),190,1904,2788,959,-76,(D),(D),(D),492,(D),462,(L),(D),(D),(D),70705,16882,1869,1659,8882,8267,(D),3315,2081,5629,9500,9341,(D),19028,964,1292,(L),14001,253,(L),(D),544,(D),(D),8332,2653,(D),1263,(L),2720,(D),(L),14344,0,8109,2085,4125,(L),8500,(D),4125,(D),22148,(D),(D),3968,(D),(D),(D),24897,(D),10826,7654,1526,(D),(D),1292,18628,5378,13250,28654,14087,7387,6162,1018,183342,26364,3555,153423,36513,116910
56013,"Fremont, WY",7,2003,935028,36130,25880,585040,65541,35050,30491,18608,538107,199476,197445,401440,102592,72101,81008,2930,78078,9076,575964,380712,1161,(D),0,(D),25026,(D),(D),11235,(D),52028,8766,15473,27789,16234,13400,634,1608,0,(D),203,(D),(L),(D),(L),(D),2432,2834,1500,(L),(D),(D),(D),491,0,439,(L),(D),(D),(D),64849,15773,1848,1820,7315,7826,(D),3837,1723,4311,10601,6389,(D),19057,989,1413,(L),13687,344,(L),(D),593,(D),(L),9223,2765,(D),(D),(L),2774,1985,(L),14826,0,8608,(D),(D),136,8287,(D),3556,(D),23074,589,6100,4617,1483,(D),(D),26417,(D),13912,8110,1991,(D),(D),1181,19375,5471,13904,28319,12813,7419,7022,1065,195252,28078,5190,161984,38680,123304
56013,"Fremont, WY",7,2004,988861,36383,27179,611841,70734,37664,33070,21445,562552,220180,206129,431392,110974,77904,69475,1951,67524,8956,602885,397116,1403,(D),(L),(D),34757,(D),(D),13540,(D),53603,9064,13137,31402,15098,11966,632,1507,(L),(D),106,(D),(L),(D),(L),(D),1939,3132,1702,(L),(D),(D),(D),449,0,489,(L),(D),(D),(D),52392,16401,1468,1807,5009,7790,(D),3236,1278,1049,10326,1428,(D),21011,864,1290,(L),15770,260,(D),(D),544,(D),(L),11384,2842,(D),(D),(L),4095,2638,(L),15144,0,8732,(D),(D),90,12453,6302,6151,0,23136,610,6509,4314,2195,(D),(D),25948,(D),14339,8804,1986,1045,88,853,21437,8128,13309,29808,12245,8576,7920,1067,205769,30923,5738,169108,40779,128329
