State County Code,AQI,ALAND,AWATER,INTPTLAT,INTPTLONG,PCP,TEMP,WIND,County Name,Region,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government,Workers 16 years and over,Car truck or van,Car truck or van-Drove alone,Car truck or van-Carpooled,Public transportation (excluding taxicab),Walked,Bicycle,Taxicab motorcycle or other means,Worked at home,No vehicle available,1 vehicle available,2 vehicles available,3 or more vehicles available
27137,33.30601092896175,16181092598.0,1584976829.0,47.578635,-92.51456999999999,33.61,40.9,4.6960099071856245,"St. Louis, MN",4.0,8624380,199980,43126,6035962,738745,388828,349917,-348451,4948766,1543354,2132260,4466374,1142187,792270,427401,1485,425916,3346,6032616,4951704,8953,5417,1482,2054,317737,4359,,,,351204,60862,71779,218563,301811,204236,9663,6420,22842,31307,45335,21975,,,54824,4305,3710,97575,14922,7796,0,7548,,,,6533,1166,17371,13163,,442210,81991,14444,18460,43630,64881,35093,34374,18418,15068,63194,23154,29503,212387,,,32305,37743,23516,,,7980,20245,3636,72318,18271,,21795,,15958,14026,,251706,0,75490,,142822,,75103,64109,11822,-828,317730,72054,107673,91055,16618,80384,1541947,423638,773074,257817,87418,37187,12479,6324,18384,244084,56896,187188,229965,66504,46579,110573,6309,1080912,132357,31993,916562,309700,606862,95257,88.2,79.1,9.1,2.2,4.6,0.6,0.3,4.1,2.6,18.0,40.0,39.4
27139,33.56786703601107,922707433.0,31375011.0,44.651804999999996,-93.533731,37.51,48.3,,"Scott, MN",4.0,7661736,143680,53325,3537752,411179,217706,193473,2796965,5923538,991516,746682,2449222,568138,374665,520392,2370,518022,7108,3530644,2912654,5739,,,5506,6443,,6432,,17787,553309,150232,94222,308855,590128,323755,10908,25681,,31045,46941,172058,,3840,,11559,4678,266373,29918,,,1616,190,,,118620,,35254,,250584,199805,45011,8694,5727,26072,29318,11844,17264,2401,5643,28876,10163,8792,153457,,7980,963,37707,23408,1401,95,10884,,,27199,13921,1566,,,5946,,,78305,0,36689,5370,29315,6931,47475,40232,,,187121,15613,135118,113897,21221,21833,281048,116668,,53789,,77666,,,,85014,5153,79861,179010,57736,56181,62299,2794,617990,9791,15617,592582,26872,565710,78293,90.2,83.1,7.0,2.3,0.8,0.0,0.3,6.4,1.1,10.1,48.3,40.5
27145,31.112021857923498,3477908142.0,122093887.0,45.555234999999996,-94.61048199999999,32.5,45.5,,"Stearns, MN",4.0,6626384,155652,42572,5521664,645109,331691,313418,-661688,4214867,1159684,1251833,4033938,1002124,688706,485602,60888,424714,96476,5425188,4590195,,103,,,,,,,25928,471866,91365,136396,244105,706433,469297,8616,76573,,116372,39231,,,,1919,14912,28895,237136,113229,,0,1158,,,,59569,1016,,22237,246750,415507,105404,12376,12398,38756,52987,22429,18983,16337,20535,56236,43020,16046,218949,,8939,1518,142967,19479,2208,151,,27555,11469,117675,78145,3609,15990,,11206,5548,3177,275832,,182781,,38146,,101310,87076,,,221009,44630,160056,155276,4780,148002,1055290,540533,390962,47949,75846,28268,,,15572,135598,15761,119837,189506,51124,64283,71897,2202,834993,220174,17153,597666,206411,391255,82451,86.8,79.0,7.8,1.8,4.1,0.2,1.2,6.0,1.1,16.0,41.3,41.6
27163,35.43169398907104,995595568.0,99480895.0,45.037929,-92.890117,39.15,47.7,,"Washington, MN",4.0,15123525,253117,59749,5720041,666759,367525,299234,5698998,10752280,2698541,1672704,3962222,939276,640042,818543,-699,819242,15253,5704788,4933349,3562,,,,6753,239,5879,635,44148,420874,108425,52685,259764,796587,451816,,,,50547,68477,25266,12674,878,,5120,56366,344771,24870,772,,1624,245,,,18353,,158473,32119,298428,448351,59302,11519,11941,48828,80974,30003,20458,21851,18049,90561,22810,32055,122242,,1118,540,56464,7098,,,11569,33611,4564,38336,13222,4430,,,,1816,5420,320088,,143178,41693,129180,,121489,112780,9882,-1173,403547,197403,204893,181014,23879,62737,794485,511610,,87357,,78393,,,51376,214783,23213,191570,356250,103240,142126,104342,6542,771439,33318,27401,710720,115688,595032,132826,90.7,83.3,7.4,1.7,1.2,0.2,0.6,5.6,0.4,13.3,46.4,39.8
27169,19.29059829059829,1621568469.0,40121648.0,43.982268,-91.776708,46.7,48.1,,"Winona, MN",4.0,2259754,50948,44354,1464708,167459,86825,80634,-11770,1285479,575680,398595,1043175,296844,216210,124689,34208,90481,50923,1413785,1184732,,128,,5704,,,,,,60229,12696,2927,44606,412555,285243,,3548,16424,35816,19150,116450,,0,7508,,,127312,35655,69,0,2918,,,,,54,70940,,,81620,14047,,2502,10253,13794,3671,10744,1062,788,16447,6630,,74849,,,,20106,3021,573,,1946,,,29337,5724,,1045,,,,,39048,0,30120,,5493,,18683,17287,1771,-375,,,30664,29582,1082,64967,138784,25979,,36970,,7129,1911,538,4680,33965,5553,28412,43667,10754,11509,19469,1935,229053,12362,5118,211573,110427,101146,,,,,,,,,,,,,
27171,32.64542936288089,1712830382.0,137066343.0,45.175090999999995,-93.966396,34.52,46.8,,"Wright, MN",4.0,5997281,132550,45245,2690571,318275,171937,146338,2058891,4431187,747971,818123,1829718,473826,327488,387027,-13068,400095,2126,2688445,2310981,,0,0,,,81,,216,,429176,96568,99401,233207,427243,306627,19162,13840,,109038,64406,6460,,4772,588,26943,44554,120616,62223,,0,3675,,0,525,8446,5392,13557,26293,151594,210472,43538,9044,1956,22249,29470,10502,23123,19462,3191,37333,7409,3195,,,3668,885,60572,15460,1287,88,3508,,,14725,3300,2584,,,3664,156,,60319,0,31345,7116,19459,2399,54499,50004,5591,-1096,68830,10837,82970,63962,19008,17391,309720,141994,82277,59695,25754,16286,,,10051,91904,11026,80878,133591,37991,37557,53943,4100,377464,15034,14600,347830,10545,337285,68966,92.3,86.1,6.2,0.6,1.3,0.3,0.9,4.5,1.6,8.0,47.0,43.4
28011,39.4139344262295,2270314789.0,75742137.0,33.799139000000004,-90.88412,58.12,65.1,,"Bolivar, MS",5.0,1187075,32737,36261,644528,81434,45756,35678,28008,591102,190752,405221,465333,117708,82030,61487,6822,54665,17083,627445,505114,10048,1465,,,808,805,,,2702,24820,9323,3901,11596,112736,41670,173,,-95,,,,,,,51,,71066,,,,,,,,,,,-142,23049,69524,8852,1671,,25995,6800,4295,5617,2405,693,10184,1294,,36566,,60,,4502,,,,1652,,,5598,1394,,,,3577,,,15788,0,10571,1184,3923,110,11278,8044,3189,,,,25405,,,4603,91703,41845,,,12019,1160,,,920,16597,2074,14523,28418,7968,9240,10703,507,122331,5817,5498,111016,43762,67254,,,,,,,,,,,,,
28033,41.07076923076923,1233556699.0,53624068.0,34.874266,-89.99324,59.98,63.9,,"DeSoto, MS",5.0,6660911,175611,37930,3077198,380553,213736,166817,2188393,4885038,661900,1113973,2225100,481975,315158,370123,-59,370182,2695,3074503,2684326,,317,86,,,,1480,,15354,237163,54678,32871,149614,260097,147653,11354,5161,,68774,34012,,,8285,139,6947,6818,112444,,0,,,,0,12273,3813,,33170,17601,254894,347094,77210,9989,12120,41390,49626,36485,17620,20806,4921,62323,11543,3061,421381,,3926,1029,113441,2826,5496,667,27320,,224660,13382,3480,,,,6695,,,71589,,47682,,21675,747,52108,39573,,,77596,13010,188077,180381,7696,16639,361929,184031,136736,21260,19902,18898,,-75,,175750,14581,161169,154471,52597,44798,54112,2964,390177,21945,31063,337169,8258,328911,,,,,,,,,,1.3,15.9,46.8,36.0
28035,35.544642857142854,1207042799.0,10872920.0,31.188579999999998,-89.259447,62.99,67.6,,"Forrest, MS",5.0,2693495,75979,35451,2482242,289307,158395,130912,-756620,1436315,523549,733631,1772649,437355,306443,272238,637,271601,1214,2481028,1771230,4536,,,,34664,,,1909,52109,142582,35099,27660,79823,192488,83134,2481,8334,,3701,42714,,,,,,6336,109354,45167,,,,,,15225,2243,,21485,16045,108168,204099,53599,2801,5060,14221,18961,26697,27083,6140,2953,26734,14457,5393,89450,,10177,,25769,4303,10670,101,2309,,,20922,1957,,1501,,15617,,,67049,0,46881,,14964,,43896,32359,,,75308,51322,87249,84059,3190,40539,397353,335488,,,26197,7291,,60,,72543,5621,66922,79662,23649,27059,25907,3047,709798,66898,60866,582034,212177,369857,33084,89.5,79.0,10.5,0.0,0.7,0.0,8.5,1.3,1.4,24.7,40.1,33.8
28043,31.45871559633028,1093252414.0,70698246.0,33.770031,-89.80274,46.97,64.9,,"Grenada, MS",5.0,792076,21275,37230,552498,69153,38926,30227,-46521,436824,101772,253480,400660,98319,68092,53519,3784,49735,4222,548276,436207,4716,,100,,72,72,0,0,2153,13856,,,7879,155181,130928,12955,,,,,0,0,,0,,,24253,,,0,0,0,0,,,,,2236,14048,61318,18396,,985,3285,5237,6641,7633,1831,616,12145,2811,,13111,,1893,63,10422,,,,,,,4643,,,,,3842,,,17118,0,13009,2006,1945,158,7579,4286,3266,,,,47218,,,,,24653,,10323,3764,1041,,,,17582,1840,15742,18712,5556,6246,6524,386,112069,19645,3731,88693,39962,48731,,,,,,,,,,,,,
28045,37.23826714801446,1227560683.0,204096133.0,30.391640999999996,-89.482791,68.3,68.6,,"Hancock, MS",5.0,1520089,46791,32487,959966,129034,69484,59550,-46767,784165,324283,411641,741779,197729,138179,20458,-1653,22111,-1359,961325,561825,1618,,166,,819,309,,,20151,30486,6902,2402,21182,64689,23523,,,,22261,,-1433,,,17441,,4046,41166,,,0,,,,,,,39754,-86,13253,48134,5064,,,6109,6047,5905,5620,625,682,15679,1479,,12596,,2852,91,2420,,,59,3098,58,1666,3402,,,0,,2132,,0,14143,0,7075,1318,5553,197,2709,2525,406,-222,102284,130,76131,74020,2111,,,29068,153,,,27866,,,26799,50909,,,29357,7787,6472,13964,1134,399500,245495,56048,97957,2388,95569,,,,,,,,,,,,,
28047,38.19777158774372,1486713864.0,1063618187.0,30.416535999999997,-89.083376,70.37,67.9,,"Harrison, MS",5.0,7129949,203234,35082,5408384,651021,339910,311111,-831379,3925984,1429004,1774961,3945826,1019490,708379,443068,-786,443854,-240,5408624,3525740,,,1589,,,2756,,,107484,301048,100675,47974,152399,,109688,524,15729,,10923,13934,15884,,,,7692,4351,,17230,,0,,,0,,5837,,78080,,133236,405875,91104,10562,13344,34205,37416,40201,22637,27132,14558,91894,18523,4299,115881,,540,2339,30819,2134,,738,49046,14649,13541,57130,11408,3649,14538,,26112,,,143583,0,91213,,39051,,105280,79727,25227,326,247299,73283,193598,167907,25691,35917,442404,265390,76413,44492,56109,120763,15672,4945,100146,619688,427985,191703,189075,53183,59613,68108,8171,1882884,493509,593277,796098,102631,693467,89373,89.6,81.9,7.8,0.7,4.7,0.4,1.8,2.6,3.2,23.2,40.3,33.3
28049,44.64207650273224,2252677558.0,19496562.0,32.267788,-90.46601700000001,54.34,67.2,3.991746352459012,"Hinds, MS",5.0,9360037,241229,38801,8609143,995832,545455,450377,-2310969,5302342,1811661,2246034,6122499,1490799,1040422,995845,7938,987907,10440,8598703,5858550,39531,,,15368,304520,,,4572,,257814,37754,40850,179210,262388,184515,5533,19988,-2440,29106,101083,,18464,,110,4446,6395,77873,12957,6388,,441,,,,5197,,13092,29228,,479921,136234,9512,17333,36739,56522,51984,41500,25423,8210,58614,22297,15553,,242,32748,355,46978,10051,,230,10824,,8893,137317,12555,2347,28975,,91786,,,490049,0,184064,,267131,,97742,79985,,,574795,249078,281660,264593,17067,188793,1371771,605185,498766,83274,184546,34159,7962,5806,20391,188669,26181,162488,315661,75917,104641,125474,9629,2740153,491111,48888,2200154,1698580,501574,105369,95.6,84.4,11.2,0.5,1.6,0.2,0.6,1.4,2.3,22.2,41.3,34.2
28059,33.035812672176306,1871915875.0,830485604.0,30.456004999999998,-88.625101,64.91,68.3,,"Jackson, MS",5.0,4994036,141241,35358,3627714,443356,237995,205361,-196570,2987788,830893,1175355,2671114,723156,517795,233444,-4420,237864,-3070,3630784,2973360,7548,,,,7607,,,,56948,296407,54205,67302,174900,1381707,1033928,2278,11365,,12451,4839,,137,,,4322,4498,347779,17809,,0,790,0,0,,1058,,,,34613,171404,33249,1645,3565,16756,20304,25017,15576,4759,1239,38798,7366,3130,48678,320,9161,,9514,,,,17207,,,34443,,,,,32459,59,,72655,0,44894,,23740,,32479,22559,9842,78,190867,34568,113753,95055,18698,11053,253372,200221,,28095,,8593,52,,,93772,12887,80885,122893,42533,32037,45393,2930,657424,127432,41318,488674,19632,469042,,,,,,,,,,0.7,16.5,45.5,37.4
28075,37.174528301886795,1822451131.0,29787695.0,32.403998,-88.660449,41.68,65.7,,"Lauderdale, MS",5.0,2813150,77755,36180,1944953,240360,130071,110289,-144204,1560389,487551,765210,1403659,348476,238187,192818,928,191890,1659,1943294,1524120,6651,,,,2438,2141,,,22975,78075,16900,7015,54160,153484,98533,7873,8235,,27240,,,,13031,,2879,4466,54951,,,0,,0,0,,,,,,112990,183094,43638,3118,5949,12102,12833,21054,19737,8852,3788,37640,10044,4339,62812,,26479,173,10820,483,,112,8950,7057,8183,20425,,,6851,,10560,52,58,68937,0,38393,,23014,,33003,21346,11554,103,68675,44763,88300,80568,7732,46990,372345,171010,151057,30332,19946,4212,,,,74581,11617,62964,79370,27343,25246,26024,757,419174,70775,107842,240557,68717,171840,,,,,,,,,,1.9,18.5,43.6,36.0
28081,39.02100840336134,1165367719.0,8349354.0,34.29237,-88.682439,43.34,64.0,,"Lee, MS",5.0,3229199,85381,37821,3048314,374007,201693,172314,-638559,2035748,461291,732160,2286480,491664,319350,270170,3105,267065,4714,3043600,2746119,,1235,333,,2938,2931,,,14852,97842,33758,8760,55324,600461,359202,,13773,,37515,65347,,,53670,294,140804,2951,241259,20546,-57,,3755,,,24052,6086,313,7516,175951,133707,285591,66608,8761,12724,24386,26296,28380,27601,16593,8844,44216,14142,7040,92679,,3030,260,53775,,178,168,13985,10308,9532,81156,,,7996,,13769,,56,148321,0,94705,,47776,,36374,23910,12351,113,127675,68531,223765,212778,10987,,610485,301071,,,40697,13214,,242,,88136,11635,76501,109124,45638,25355,35739,2392,297481,42198,16041,239242,41712,197530,,,,,,,,,,2.7,17.0,46.2,34.0
28161,34.052777777777784,1209858143.0,72197127.0,34.030666,-89.703807,47.19,64.4,,"Yalobusha, MS",5.0,384728,12471,30850,158461,21937,14006,7931,37049,173573,50166,160989,105265,28836,20905,24360,1785,22575,2469,155992,113258,,,78,,,,,0,1194,13132,,,7388,51593,30818,,,,,,,,,0,,,20775,,,0,0,0,0,0,0,0,0,,1913,9382,,,68,823,2245,,2851,,,1352,,72,8214,153,129,226,5343,133,,147,683,,,,,0,0,,0,0,0,4233,0,3502,,,57,1354,1149,197,,,,2891,,,,,,,84,1282,,,,,,,1424,,1651,,,,42734,5241,2187,35306,1182,34124,,,,,,,,,,,,,
29003,40.873831775700936,1120696556.0,9649938.0,39.988863,-94.803551,41.5,55.3,,"Andrew, MO",4.0,711634,17350,41016,158146,17997,11471,6526,335941,476090,110420,125124,89623,26008,19482,42515,11144,31371,12613,145533,108563,,543,,,,71,,,,22706,8306,3116,11284,2174,1411,,,,,70,,,,,,,763,230,,,,,,,,,465,,6505,14180,4100,,,1638,,1114,2655,,,,682,,,,,,3174,,,,,,,787,,0,,,,0,0,3488,0,2064,-112,1523,,2737,,,,,,6109,,,,,4140,,,2336,1286,,,,1810,,1803,12621,3343,2610,,,36970,2169,1780,33021,1349,31672,,,,,,,,,,,,,
29019,38.35981308411215,1775580802.0,14222231.0,38.989861,-92.310202,38.13,57.0,,"Boone, MO",4.0,7645037,176594,43292,6015876,622357,326525,295832,-335402,5058117,1406489,1180431,4355117,1225629,929797,435130,4345,430785,8418,6007458,3801701,4763,,,3405,3072,,3079,,17042,271123,68988,49820,152315,256288,179872,,7574,0,9702,16929,58955,,,,6788,2797,76416,48663,3137,,,,,,11222,88,,7504,204537,409638,102054,7574,11313,33129,54570,29338,23212,18383,23763,51063,14046,41193,79185,,488,,35542,13378,,,3650,21208,1454,85977,21195,,35822,,18155,,5321,373619,0,161387,,189049,,72913,54021,,,384272,265383,142911,138233,4678,75302,666640,402480,,,,74756,,,19203,227226,26193,201033,187054,42360,45113,94704,4877,2205757,250939,21264,1933554,1526072,407482,91173,90.1,79.8,10.2,0.4,3.6,1.0,0.6,4.3,1.3,22.8,44.9,31.0
29021,35.12396694214876,1056782089.0,17172309.0,39.660369,-94.808173,44.37,56.2,3.6933025300546447,"Buchanan, MO",4.0,3285537,88938,36942,2895296,336002,175343,160659,-629755,1929539,521676,834322,2196805,523180,362521,175311,16170,159141,17210,2878086,2473411,,837,,,,,,,,177408,36071,40765,100572,762795,270498,2457,2507,,167528,19475,,,84,,2924,9870,492297,269207,,,,,,,5184,,185459,,,182476,31694,3350,6419,19992,22325,16774,15683,7973,4736,41619,9466,2445,98248,,11929,,25817,14632,,,20061,10126,15621,26870,11361,,8477,,,,,134180,0,37694,8492,87914,80,40513,19203,21298,,119577,21237,110320,105601,4719,10692,424952,187878,,,38522,16198,1295,627,14276,80017,4835,75182,93067,24281,25967,41110,1709,404675,50018,11449,343208,146320,196888,39510,95.4,85.0,10.4,0.1,2.1,0.0,0.8,1.6,1.0,21.8,41.3,36.0
29027,39.46728971962617,2161546514.0,33099292.0,38.835547,-91.923446,38.67,57.1,,"Callaway, MO",4.0,1599036,45078,35473,879466,100572,54797,45775,216871,995765,232212,371059,636572,190730,144955,52164,645,51519,4896,874570,668644,3703,1048,,,3453,,3486,,,58001,10163,12667,35171,117791,101452,1653,8314,0,,7628,,,,0,,452,16339,6170,0,0,,0,0,0,,,,,,39861,4617,970,287,3704,3274,2310,11076,540,291,8357,1054,3381,53890,,,,13854,2451,,,4209,,,5879,585,,,,2282,,,13963,0,8796,840,4303,,8803,4250,4550,,30060,6793,22109,18033,4076,,,10511,,15806,5612,2630,,,2325,20793,1083,19710,33369,6802,10137,15751,679,205926,10022,4342,191562,119095,72467,,,,,,,,,,,,,
29037,34.18681318681319,1804141831.0,15044746.0,38.646474,-94.354547,35.31,57.7,5.010742081967217,"Cass, MO",4.0,4331987,102845,42122,1461420,172775,99577,73198,1636413,2925058,598968,807961,989885,247221,174023,224314,6653,217661,14475,1446945,1154976,3245,608,,2644,4706,,4504,,,189281,32808,16076,140397,107248,81466,,5231,85,47925,18152,,80,996,230,2314,3120,25782,771,,,,,,,1214,,,,,140499,25300,3768,2493,19290,24352,9300,14565,2875,3068,26893,5636,2959,125122,,324,112,29591,11710,,86,4861,,,5523,605,,1453,,1952,676,,43590,0,24882,5005,13648,55,34805,16575,18218,,54142,4710,61466,50734,10732,6861,130688,52022,,46731,,6828,,,,57520,1798,55722,105364,24883,24494,39410,16577,291969,23231,10561,258177,8247,249930,50899,94.9,87.4,7.5,0.1,0.5,0.2,0.4,3.9,1.2,12.1,46.1,40.6
29039,35.971751412429384,1228905197.0,62603495.0,37.733655,-93.850014,37.45,58.9,4.588023393442617,"Cedar, MO",4.0,433002,14016,30893,152425,19647,13053,6594,65004,197782,72018,163202,90346,27536,20942,34543,734,33809,1471,150954,111444,,965,,,,,,,,23138,7179,4080,11879,10340,7120,56,,,,4192,0,,221,,,,3220,,,0,,,,,,,207,,1224,14735,3578,,,1273,,2840,1712,54,,838,,,,,,,3296,,,,,,,1482,358,0,,,,0,0,5130,0,2808,,,,1409,971,438,0,2869,,,1237,,,15178,,,,3097,856,,,848,5060,,,13621,3301,,5224,,39510,5080,1438,32992,2434,30558,,,,,,,,,,,,,
29047,38.601108033241,1029881206.0,28568904.0,39.315551,-94.421502,44.97,56.9,3.5842476366120235,"Clay, MO",4.0,10626271,239085,44446,7317228,851853,444295,407558,1214801,7680176,1295013,1651082,5487786,1194799,787241,634643,516,634127,2420,7314808,6219131,,1050,,,,1266,,364,22555,394267,75364,73569,245334,1258468,962302,4587,8756,,48993,19437,1036,,828743,,8278,18714,296166,31337,6132,,,,,39757,63017,6066,82728,57551,452731,614064,132489,13556,12850,78250,79468,37362,66293,27728,14853,78128,31499,41588,391690,3131,93997,394,140710,7109,,,73527,29041,38065,51473,4554,5860,,,22283,7582,,179359,0,87995,14352,76772,240,125616,74874,,,1085683,108835,295474,288614,6860,40213,561096,426411,20339,56564,57782,91993,,,89839,259083,66188,192895,275081,96496,73482,100381,4722,1095677,151768,31705,912204,34299,877905,124791,92.1,85.1,7.0,0.2,1.5,0.1,1.3,4.8,2.5,16.7,45.7,35.1
29049,44.443925233644855,1085096688.0,11719847.0,39.608723,-94.395803,44.13,55.6,,"Clinton, MO",4.0,808616,20610,39234,235954,27739,16450,11289,306737,514952,125387,168277,155093,43054,31765,37807,9603,28204,11718,224236,165395,7646,,,,76,66,,,,16073,,,9622,11693,7215,3498,,,,,,,,,,96,4478,,,,,,,,,,413,,7088,13107,2261,,,1064,1071,,4615,326,,,518,740,,,1776,,3076,164,,,,,,2881,1914,,,,,,,10209,0,6615,474,3102,,4173,,,,,,5333,,,149,50348,11889,,11163,,669,,,626,4078,393,3685,16190,2332,5323,,,58841,5954,2091,50796,6592,44204,,,,,,,,,,,,,
29071,3.6889763779527565,2389734943.0,20729139.0,38.408313,-91.07341,39.28,57.5,5.018652007299269,"Franklin, MO",4.0,4130523,102838,40165,2265685,275580,149501,126079,609013,2599118,639955,891450,1656820,405936,279857,202929,-2131,205060,2450,2263235,2001057,2684,,,,4308,,4385,-51,,200169,46068,21414,132687,615163,368416,4375,,17847,56685,172046,11907,,20330,26590,10670,12023,246747,26368,3686,,4096,,,31885,7106,1457,83326,86902,,163217,31944,3212,3447,18941,14534,10863,17581,4408,2301,37477,11737,6772,84593,,4545,151,57095,6771,,,2831,5088,,26941,6643,,5519,,13416,,-194,66605,0,42756,8390,15348,111,50575,18626,31934,,92986,28103,98838,95669,3169,14496,252544,154077,,29035,,12789,,,10022,62003,5089,56914,101626,35304,22721,41860,1741,262178,16578,10578,235022,13890,221132,,,,,,,,,,1.8,16.2,37.0,45.1
29077,37.30601092896175,1749069385.0,6631776.0,37.258196000000005,-93.340641,36.74,58.5,,"Greene, MO",4.0,11553153,288690,40019,10173142,1169225,623940,545285,-2033795,6970122,2111181,2471850,7447488,1696660,1151375,1028994,-12032,1041026,-8777,10181919,8873976,,711,,3662,,,,-219,,468631,123080,40772,304779,920412,575701,20092,15704,1674,158465,127156,59253,,,,7959,62723,344711,210244,2579,219,2073,978,,30872,22554,,21430,49250,,777716,158346,23027,35763,60132,65094,53324,44472,34735,43233,129819,41362,88409,739874,,81779,771,476858,10305,,589,32721,38960,88852,175303,26874,5456,38888,,87274,15810,1001,495036,0,267753,,187943,,129419,82859,44991,1569,820891,320592,415370,394432,20938,97803,1934956,885460,813581,150130,85785,41966,9508,7658,24800,335070,39667,295403,447744,155659,149942,132572,9571,1307943,211550,30670,1065723,337589,728134,136067,90.3,81.2,9.0,0.6,1.8,0.7,1.1,5.5,2.1,20.4,47.5,30.1
29093,8.385245901639344,1425177705.0,4662498.0,37.625971,-90.699587,45.43,56.7,3.5045236767676777,"Iron, MO",4.0,319169,10022,31847,183962,23286,13398,9888,-23481,137195,42326,139648,135843,36514,26626,11605,-972,12577,-690,184652,145937,,,,,,,,,,,,111,3107,25668,,592,,,,,0,,,,,,,142,,,,,,,,,285,,,13651,1071,,,,3033,,1985,179,,,,,4111,,,,3145,,,,,,,817,,0,0,,,0,0,2232,0,1443,,796,,1360,,,0,1098,0,2647,2610,,,19892,2700,,8723,8461,256,112,,121,2774,694,2080,6816,1521,1360,3801,134,38715,897,5765,32053,1395,30658,,,,,,,,,,,,,
29095,39.51092896174863,1565835130.0,30484057.0,39.005441,-94.343326,38.54,57.3,3.2266538551912527,"Jackson, MO",4.0,29484915,691801,42621,28735264,3289291,1718439,1570852,-6574832,18871141,4651682,5962092,21819650,4721079,3150227,2194535,-2889,2197424,-853,28736117,24134531,3741,296,,3448,-1947,,-1453,,,1887558,440774,211592,1235192,1737715,1096577,18349,36117,,310896,132396,357837,32462,50560,,43923,80783,641138,119240,18872,,9225,4597,,99569,65871,56063,156997,107916,1368088,1295121,290884,49825,44110,100743,199888,100415,71025,76718,30810,209645,64728,56330,,,295877,,335444,50796,174,1458,125695,26488,67245,781016,111742,15420,70178,,279061,272905,31710,2744759,,532244,,1366319,3628,614376,399013,212774,2589,4477806,946725,803819,741205,62614,303351,3425433,1254683,1516681,308310,345759,632110,528125,36814,67171,947238,135416,811822,999295,247672,255900,479624,16099,4601586,1673634,86093,2841859,490004,2351855,340746,90.9,83.3,7.6,2.1,1.3,0.2,0.8,4.7,3.7,26.2,40.6,29.6
